Longitude_City1,Latitude_City1,Longitude_City2,Latitude_City2,City1,City2,Month,Passenger_Trips,Aircraft_Trips,Passenger_Load_Factor,Distance_GC_(km),RPKs,ASKs,Seats,Year,Month_num
130.8411,-12.4381,151.21,-33.8678,DARWIN,SYDNEY,Dec-84,1191,10,82.7,3155,3757605,4543658,1440,1984,12
147.325,-42.8806,144.9631,-37.8142,HOBART,MELBOURNE,Dec-84,26165,343,73.2,618,16169970,22090123,35745,1984,12
144.9631,-37.8142,115.8606,-31.9559,MELBOURNE,PERTH,Dec-84,28065,214,82,2706,75943890,92614500,34226,1984,12
144.9631,-37.8142,151.21,-33.8678,MELBOURNE,SYDNEY,Dec-84,139343,1309,72.6,706,98376158,135504350,191933,1984,12
115.8606,-31.9559,151.21,-33.8678,PERTH,SYDNEY,Dec-84,16750,121,87,3284,55007000,63226437,19253,1984,12
138.6,-34.9275,153.0281,-27.4678,ADELAIDE,BRISBANE,Jan-85,4025,31,99.2,1622,6528550,6581200,4057,1985,1
138.6,-34.9275,149.1269,-35.2931,ADELAIDE,CANBERRA,Jan-85,1683,16,85,972,1635876,1924560,1980,1985,1
138.6,-34.9275,130.8411,-12.4381,ADELAIDE,DARWIN,Jan-85,4819,42,77.3,2619,12620961,16327246,6234,1985,1
138.6,-34.9275,144.9631,-37.8142,ADELAIDE,MELBOURNE,Jan-85,53416,656,66.3,643,34346488,51804658,80567,1985,1
138.6,-34.9275,115.8606,-31.9559,ADELAIDE,PERTH,Jan-85,19271,138,87.3,2120,40854520,46797847,22074,1985,1
138.6,-34.9275,151.21,-33.8678,ADELAIDE,SYDNEY,Jan-85,38222,358,79.8,1167,44605074,55896083,47897,1985,1
153.0281,-27.4678,149.1269,-35.2931,BRISBANE,CANBERRA,Jan-85,262,4,64.2,956,250472,390143,408,1985,1
153.0281,-27.4678,130.8411,-12.4381,BRISBANE,DARWIN,Jan-85,5276,41,77.1,2852,15047152,19516410,6843,1985,1
153.0281,-27.4678,144.9631,-37.8142,BRISBANE,MELBOURNE,Jan-85,35315,385,80.3,1381,48770015,60734763,43979,1985,1
153.0281,-27.4678,115.8606,-31.9559,BRISBANE,PERTH,Jan-85,708,4,99.7,3615,2559420,2567121,710,1985,1
153.0281,-27.4678,151.21,-33.8678,BRISBANE,SYDNEY,Jan-85,97198,933,72.3,753,73190094,101231112,134437,1985,1
149.1269,-35.2931,144.9631,-37.8142,CANBERRA,MELBOURNE,Jan-85,23079,321,62.4,470,10847130,17383221,36986,1985,1
149.1269,-35.2931,151.21,-33.8678,CANBERRA,SYDNEY,Jan-85,38295,697,57,236,9037620,15855474,67184,1985,1
130.8411,-12.4381,151.21,-33.8678,DARWIN,SYDNEY,Jan-85,1001,12,55.8,3155,3158155,5659776,1794,1985,1
147.325,-42.8806,144.9631,-37.8142,HOBART,MELBOURNE,Jan-85,38398,442,78.6,618,23729964,30190794,48852,1985,1
144.9631,-37.8142,115.8606,-31.9559,MELBOURNE,PERTH,Jan-85,36015,262,84,2706,97456590,116019750,42875,1985,1
144.9631,-37.8142,151.21,-33.8678,MELBOURNE,SYDNEY,Jan-85,141317,1314,70.4,706,99769802,141718469,200734,1985,1
115.8606,-31.9559,151.21,-33.8678,PERTH,SYDNEY,Jan-85,22510,165,87.4,3284,73922840,84579908,25755,1985,1
138.6,-34.9275,153.0281,-27.4678,ADELAIDE,BRISBANE,Feb-85,2045,33,54.5,1622,3316990,6086220,3752,1985,2
138.6,-34.9275,149.1269,-35.2931,ADELAIDE,CANBERRA,Feb-85,1110,19,52.9,972,1078920,2039546,2098,1985,2
138.6,-34.9275,130.8411,-12.4381,ADELAIDE,DARWIN,Feb-85,957,10,66.5,2619,2506383,3768997,1439,1985,2
138.6,-34.9275,144.9631,-37.8142,ADELAIDE,MELBOURNE,Feb-85,53790,629,70.5,643,34586970,49059532,76298,1985,2
138.6,-34.9275,115.8606,-31.9559,ADELAIDE,PERTH,Feb-85,15134,116,86.6,2120,32084080,37048591,17476,1985,2
138.6,-34.9275,151.21,-33.8678,ADELAIDE,SYDNEY,Feb-85,26014,296,66.1,1167,30358338,45927894,39356,1985,2
153.0281,-27.4678,149.1269,-35.2931,BRISBANE,CANBERRA,Feb-85,272,6,41.6,956,260032,625077,654,1985,2
153.0281,-27.4678,130.8411,-12.4381,BRISBANE,DARWIN,Feb-85,561,8,48.7,2852,1599972,3285363,1152,1985,2
153.0281,-27.4678,144.9631,-37.8142,BRISBANE,MELBOURNE,Feb-85,16984,229,66.3,1381,23454904,35376929,25617,1985,2
153.0281,-27.4678,115.8606,-31.9559,BRISBANE,PERTH,Feb-85,285,4,49.5,3615,1030275,2081364,576,1985,2
153.0281,-27.4678,151.21,-33.8678,BRISBANE,SYDNEY,Feb-85,70938,917,54,753,53416314,98919100,131367,1985,2
149.1269,-35.2931,144.9631,-37.8142,CANBERRA,MELBOURNE,Feb-85,29255,369,62.6,470,13749850,21964617,46733,1985,2
149.1269,-35.2931,151.21,-33.8678,CANBERRA,SYDNEY,Feb-85,43633,701,60.3,236,10297388,17076929,72360,1985,2
147.325,-42.8806,144.9631,-37.8142,HOBART,MELBOURNE,Feb-85,19077,320,57.2,618,11789586,20611164,33351,1985,2
144.9631,-37.8142,115.8606,-31.9559,MELBOURNE,PERTH,Feb-85,24209,215,84.4,2706,65509554,77617955,28684,1985,2
144.9631,-37.8142,151.21,-33.8678,MELBOURNE,SYDNEY,Feb-85,162295,1412,72.7,706,114580270,157606974,223239,1985,2
115.8606,-31.9559,151.21,-33.8678,PERTH,SYDNEY,Feb-85,14593,118,84.4,3284,47923412,56781294,17290,1985,2
138.6,-34.9275,153.0281,-27.4678,ADELAIDE,BRISBANE,Mar-85,2701,38,56.5,1622,4381022,7754021,4781,1985,3
138.6,-34.9275,149.1269,-35.2931,ADELAIDE,CANBERRA,Mar-85,1770,23,64.5,972,1720440,2667349,2744,1985,3
138.6,-34.9275,130.8411,-12.4381,ADELAIDE,DARWIN,Mar-85,1026,14,50.9,2619,2687094,5279163,2016,1985,3
138.6,-34.9275,144.9631,-37.8142,ADELAIDE,MELBOURNE,Mar-85,61800,694,71.8,643,39737400,55344568,86072,1985,3
138.6,-34.9275,115.8606,-31.9559,ADELAIDE,PERTH,Mar-85,19425,146,87.2,2120,41181000,47225917,22276,1985,3
138.6,-34.9275,151.21,-33.8678,ADELAIDE,SYDNEY,Mar-85,33823,393,66.1,1167,39471441,59714737,51169,1985,3
153.0281,-27.4678,149.1269,-35.2931,BRISBANE,CANBERRA,Mar-85,454,12,37,956,434024,1173038,1227,1985,3
153.0281,-27.4678,130.8411,-12.4381,BRISBANE,DARWIN,Mar-85,793,8,68.8,2852,2261636,3287262,1153,1985,3
153.0281,-27.4678,144.9631,-37.8142,BRISBANE,MELBOURNE,Mar-85,24259,373,59.4,1381,33501679,56400133,40840,1985,3
153.0281,-27.4678,115.8606,-31.9559,BRISBANE,PERTH,Mar-85,506,5,70.3,3615,1829190,2601977,720,1985,3
153.0281,-27.4678,151.21,-33.8678,BRISBANE,SYDNEY,Mar-85,86068,971,64.8,753,64809204,100014204,132821,1985,3
149.1269,-35.2931,144.9631,-37.8142,CANBERRA,MELBOURNE,Mar-85,33922,406,68.7,470,15943340,23207191,49377,1985,3
149.1269,-35.2931,151.21,-33.8678,CANBERRA,SYDNEY,Mar-85,53566,803,65.4,236,12641576,19329627,81905,1985,3
147.325,-42.8806,144.9631,-37.8142,HOBART,MELBOURNE,Mar-85,22813,318,68.7,618,14098434,20521738,33207,1985,3
144.9631,-37.8142,115.8606,-31.9559,MELBOURNE,PERTH,Mar-85,25766,231,85.3,2706,69722796,81738331,30206,1985,3
144.9631,-37.8142,151.21,-33.8678,MELBOURNE,SYDNEY,Mar-85,183790,1547,73.4,706,129755740,176778937,250395,1985,3
115.8606,-31.9559,151.21,-33.8678,PERTH,SYDNEY,Mar-85,15518,123,84.6,3284,50961112,60237721,18343,1985,3
138.6,-34.9275,153.0281,-27.4678,ADELAIDE,BRISBANE,Apr-85,2257,29,65.3,1622,3660854,5606208,3456,1985,4
138.6,-34.9275,149.1269,-35.2931,ADELAIDE,CANBERRA,Apr-85,1719,19,74.9,972,1670868,2230798,2295,1985,4
138.6,-34.9275,130.8411,-12.4381,ADELAIDE,DARWIN,Apr-85,1990,19,72.7,2619,5211810,7168927,2737,1985,4
138.6,-34.9275,144.9631,-37.8142,ADELAIDE,MELBOURNE,Apr-85,58548,656,72.1,643,37646364,52214097,81204,1985,4
138.6,-34.9275,115.8606,-31.9559,ADELAIDE,PERTH,Apr-85,16733,134,84.6,2120,35473960,41931395,19779,1985,4
138.6,-34.9275,151.21,-33.8678,ADELAIDE,SYDNEY,Apr-85,36701,376,78.4,1167,42830067,54630188,46813,1985,4
153.0281,-27.4678,149.1269,-35.2931,BRISBANE,CANBERRA,Apr-85,390,9,43.9,956,372840,849294,888,1985,4
153.0281,-27.4678,130.8411,-12.4381,BRISBANE,DARWIN,Apr-85,1711,17,69.9,2852,4879772,6981076,2448,1985,4
153.0281,-27.4678,144.9631,-37.8142,BRISBANE,MELBOURNE,Apr-85,27876,303,77.7,1381,38496756,49545375,35876,1985,4
153.0281,-27.4678,115.8606,-31.9559,BRISBANE,PERTH,Apr-85,269,3,62.3,3615,972435,1560891,432,1985,4
153.0281,-27.4678,151.21,-33.8678,BRISBANE,SYDNEY,Apr-85,100756,927,74.1,753,75869268,102387676,135973,1985,4
149.1269,-35.2931,144.9631,-37.8142,CANBERRA,MELBOURNE,Apr-85,29310,372,66.4,470,13775700,20746536,44142,1985,4
149.1269,-35.2931,151.21,-33.8678,CANBERRA,SYDNEY,Apr-85,47338,745,65,236,11171768,17187335,72828,1985,4
130.8411,-12.4381,151.21,-33.8678,DARWIN,SYDNEY,Apr-85,15,1,10.4,3155,47325,455048,144,1985,4
147.325,-42.8806,144.9631,-37.8142,HOBART,MELBOURNE,Apr-85,28840,370,72.6,618,17823120,24549752,39725,1985,4
144.9631,-37.8142,115.8606,-31.9559,MELBOURNE,PERTH,Apr-85,24628,219,84.4,2706,66643368,78961336,29180,1985,4
144.9631,-37.8142,151.21,-33.8678,MELBOURNE,SYDNEY,Apr-85,165372,1426,72.9,706,116752632,160154502,226848,1985,4
115.8606,-31.9559,151.21,-33.8678,PERTH,SYDNEY,Apr-85,14081,112,83.5,3284,46242004,55379646,16863,1985,4
138.6,-34.9275,153.0281,-27.4678,ADELAIDE,BRISBANE,May-85,3009,33,74,1622,4880598,6595403,4066,1985,5
138.6,-34.9275,149.1269,-35.2931,ADELAIDE,CANBERRA,May-85,2024,22,73.9,972,1967328,2662149,2739,1985,5
138.6,-34.9275,130.8411,-12.4381,ADELAIDE,DARWIN,May-85,2384,20,85.3,2619,6243696,7319691,2795,1985,5
138.6,-34.9275,144.9631,-37.8142,ADELAIDE,MELBOURNE,May-85,64635,720,73,643,41560305,56931925,88541,1985,5
138.6,-34.9275,115.8606,-31.9559,ADELAIDE,PERTH,May-85,18165,140,87.3,2120,38509800,44112027,20808,1985,5
138.6,-34.9275,151.21,-33.8678,ADELAIDE,SYDNEY,May-85,39437,377,79.7,1167,46022979,57745269,49482,1985,5
153.0281,-27.4678,149.1269,-35.2931,BRISBANE,CANBERRA,May-85,657,10,67.7,956,628092,927758,970,1985,5
153.0281,-27.4678,130.8411,-12.4381,BRISBANE,DARWIN,May-85,2247,16,83,2852,6408444,7721017,2707,1985,5
153.0281,-27.4678,144.9631,-37.8142,BRISBANE,MELBOURNE,May-85,35302,388,75.6,1381,48752062,64486854,46696,1985,5
153.0281,-27.4678,115.8606,-31.9559,BRISBANE,PERTH,May-85,608,5,84.4,3615,2197920,2604171,720,1985,5
153.0281,-27.4678,151.21,-33.8678,BRISBANE,SYDNEY,May-85,105359,1037,71.6,753,79335327,110803529,147149,1985,5
149.1269,-35.2931,144.9631,-37.8142,CANBERRA,MELBOURNE,May-85,35230,427,68,470,16558100,24350147,51809,1985,5
149.1269,-35.2931,151.21,-33.8678,CANBERRA,SYDNEY,May-85,54928,807,67.9,236,12963008,19091323,80895,1985,5
147.325,-42.8806,144.9631,-37.8142,HOBART,MELBOURNE,May-85,26745,363,72.8,618,16528410,22703860,36738,1985,5
144.9631,-37.8142,115.8606,-31.9559,MELBOURNE,PERTH,May-85,28869,258,80,2706,78119514,97649393,36086,1985,5
144.9631,-37.8142,151.21,-33.8678,MELBOURNE,SYDNEY,May-85,186797,1619,71.6,706,131878682,184188103,260890,1985,5
115.8606,-31.9559,151.21,-33.8678,PERTH,SYDNEY,May-85,16250,130,82,3284,53365000,65079268,19817,1985,5
138.6,-34.9275,153.0281,-27.4678,ADELAIDE,BRISBANE,Jun-85,2706,33,69.2,1622,4389132,6342676,3910,1985,6
138.6,-34.9275,149.1269,-35.2931,ADELAIDE,CANBERRA,Jun-85,1753,20,73.1,972,1703916,2330938,2398,1985,6
138.6,-34.9275,130.8411,-12.4381,ADELAIDE,DARWIN,Jun-85,2045,18,78.9,2619,5355855,6788156,2592,1985,6
138.6,-34.9275,144.9631,-37.8142,ADELAIDE,MELBOURNE,Jun-85,56283,651,69.8,643,36189969,51848093,80635,1985,6
138.6,-34.9275,115.8606,-31.9559,ADELAIDE,PERTH,Jun-85,16519,127,84.3,2120,35020280,41542444,19595,1985,6
138.6,-34.9275,151.21,-33.8678,ADELAIDE,SYDNEY,Jun-85,33913,350,72.8,1167,39576471,54363284,46584,1985,6
153.0281,-27.4678,149.1269,-35.2931,BRISBANE,CANBERRA,Jun-85,252,4,68.5,956,240912,351696,368,1985,6
153.0281,-27.4678,130.8411,-12.4381,BRISBANE,DARWIN,Jun-85,3181,22,77.9,2852,9072212,11645972,4083,1985,6
153.0281,-27.4678,144.9631,-37.8142,BRISBANE,MELBOURNE,Jun-85,28091,310,76.3,1381,38793671,50843606,36817,1985,6
153.0281,-27.4678,115.8606,-31.9559,BRISBANE,PERTH,Jun-85,399,5,55.4,3615,1442385,2603583,720,1985,6
153.0281,-27.4678,151.21,-33.8678,BRISBANE,SYDNEY,Jun-85,98762,948,72,753,74367786,103288592,137169,1985,6
149.1269,-35.2931,144.9631,-37.8142,CANBERRA,MELBOURNE,Jun-85,26532,371,59.2,470,12470040,21064257,44818,1985,6
149.1269,-35.2931,151.21,-33.8678,CANBERRA,SYDNEY,Jun-85,44482,714,63.8,236,10497752,16454157,69721,1985,6
147.325,-42.8806,144.9631,-37.8142,HOBART,MELBOURNE,Jun-85,24643,333,72.1,618,15229374,21122571,34179,1985,6
144.9631,-37.8142,115.8606,-31.9559,MELBOURNE,PERTH,Jun-85,21760,213,80.4,2706,58882560,73237015,27065,1985,6
144.9631,-37.8142,151.21,-33.8678,MELBOURNE,SYDNEY,Jun-85,158857,1451,68.9,706,112153042,162776549,230562,1985,6
115.8606,-31.9559,151.21,-33.8678,PERTH,SYDNEY,Jun-85,11963,104,77.1,3284,39286492,50955243,15516,1985,6
138.6,-34.9275,153.0281,-27.4678,ADELAIDE,BRISBANE,Jul-85,3491,41,68.4,1622,5662402,8278365,5104,1985,7
138.6,-34.9275,149.1269,-35.2931,ADELAIDE,CANBERRA,Jul-85,2490,35,58.1,972,2420280,4165714,4286,1985,7
138.6,-34.9275,130.8411,-12.4381,ADELAIDE,DARWIN,Jul-85,3323,24,90.9,2619,8702937,9574188,3656,1985,7
138.6,-34.9275,144.9631,-37.8142,ADELAIDE,MELBOURNE,Jul-85,57657,701,66.2,643,37073451,56002192,87095,1985,7
138.6,-34.9275,115.8606,-31.9559,ADELAIDE,PERTH,Jul-85,15287,133,77.3,2120,32408440,41925537,19776,1985,7
138.6,-34.9275,151.21,-33.8678,ADELAIDE,SYDNEY,Jul-85,28786,310,73.9,1167,33593262,45457729,38953,1985,7
153.0281,-27.4678,149.1269,-35.2931,BRISBANE,CANBERRA,Jul-85,2956,39,64.3,956,2825936,4394924,4597,1985,7
153.0281,-27.4678,130.8411,-12.4381,BRISBANE,DARWIN,Jul-85,4070,30,82,2852,11607640,14155659,4963,1985,7
153.0281,-27.4678,144.9631,-37.8142,BRISBANE,MELBOURNE,Jul-85,33947,355,77.9,1381,46880807,60180754,43578,1985,7
153.0281,-27.4678,115.8606,-31.9559,BRISBANE,PERTH,Jul-85,365,4,63.4,3615,1319475,2081191,576,1985,7
153.0281,-27.4678,151.21,-33.8678,BRISBANE,SYDNEY,Jul-85,84531,862,72.9,753,63651843,87313914,115955,1985,7
149.1269,-35.2931,144.9631,-37.8142,CANBERRA,MELBOURNE,Jul-85,32571,440,60.6,470,15308370,25261337,53748,1985,7
149.1269,-35.2931,151.21,-33.8678,CANBERRA,SYDNEY,Jul-85,38576,654,60.7,236,9103936,14998247,63552,1985,7
130.8411,-12.4381,151.21,-33.8678,DARWIN,SYDNEY,Jul-85,241,3,61.8,3155,760355,1230348,390,1985,7
147.325,-42.8806,144.9631,-37.8142,HOBART,MELBOURNE,Jul-85,18404,287,62.3,618,11373672,18256295,29541,1985,7
144.9631,-37.8142,115.8606,-31.9559,MELBOURNE,PERTH,Jul-85,22560,242,77.1,2706,61047360,79179455,29261,1985,7
144.9631,-37.8142,151.21,-33.8678,MELBOURNE,SYDNEY,Jul-85,144291,1376,69.7,706,101869446,146154155,207017,1985,7
115.8606,-31.9559,151.21,-33.8678,PERTH,SYDNEY,Jul-85,9760,89,76.2,3284,32051840,42062782,12808,1985,7
138.6,-34.9275,153.0281,-27.4678,ADELAIDE,BRISBANE,Aug-85,4074,45,75.8,1622,6608028,8717715,5375,1985,8
138.6,-34.9275,149.1269,-35.2931,ADELAIDE,CANBERRA,Aug-85,1823,28,57.8,972,1771956,3065668,3154,1985,8
138.6,-34.9275,130.8411,-12.4381,ADELAIDE,DARWIN,Aug-85,2902,29,70.2,2619,7600338,10826692,4134,1985,8
138.6,-34.9275,144.9631,-37.8142,ADELAIDE,MELBOURNE,Aug-85,63672,715,72.7,643,40941096,56315125,87582,1985,8
138.6,-34.9275,115.8606,-31.9559,ADELAIDE,PERTH,Aug-85,16571,141,77.8,2120,35130520,45154910,21299,1985,8
138.6,-34.9275,151.21,-33.8678,ADELAIDE,SYDNEY,Aug-85,37637,375,77.3,1167,43922379,56820671,48690,1985,8
153.0281,-27.4678,149.1269,-35.2931,BRISBANE,CANBERRA,Aug-85,423,7,65.7,956,404388,615507,644,1985,8
153.0281,-27.4678,130.8411,-12.4381,BRISBANE,DARWIN,Aug-85,4715,39,73.5,2852,13447180,18295483,6415,1985,8
153.0281,-27.4678,144.9631,-37.8142,BRISBANE,MELBOURNE,Aug-85,42022,405,83.3,1381,58032382,69666725,50447,1985,8
153.0281,-27.4678,115.8606,-31.9559,BRISBANE,PERTH,Aug-85,367,4,63.7,3615,1326705,2082739,576,1985,8
153.0281,-27.4678,151.21,-33.8678,BRISBANE,SYDNEY,Aug-85,110313,1017,74.1,753,83065689,112099445,148870,1985,8
149.1269,-35.2931,144.9631,-37.8142,CANBERRA,MELBOURNE,Aug-85,29309,432,57.4,470,13775230,23998659,51061,1985,8
149.1269,-35.2931,151.21,-33.8678,CANBERRA,SYDNEY,Aug-85,48873,861,60.7,236,11534028,19001694,80516,1985,8
130.8411,-12.4381,151.21,-33.8678,DARWIN,SYDNEY,Aug-85,128,1,88.9,3155,403840,454263,144,1985,8
147.325,-42.8806,144.9631,-37.8142,HOBART,MELBOURNE,Aug-85,23318,347,66.7,618,14410524,21604984,34960,1985,8
144.9631,-37.8142,115.8606,-31.9559,MELBOURNE,PERTH,Aug-85,26762,258,77.6,2706,72417972,93322129,34487,1985,8
144.9631,-37.8142,151.21,-33.8678,MELBOURNE,SYDNEY,Aug-85,183945,1615,71.3,706,129865170,182139088,257987,1985,8
115.8606,-31.9559,151.21,-33.8678,PERTH,SYDNEY,Aug-85,15921,139,74.3,3284,52284564,70369534,21428,1985,8
138.6,-34.9275,153.0281,-27.4678,ADELAIDE,BRISBANE,Sep-85,4018,41,81.8,1622,6517196,7967232,4912,1985,9
138.6,-34.9275,149.1269,-35.2931,ADELAIDE,CANBERRA,Sep-85,2543,32,72,972,2471796,3433050,3532,1985,9
138.6,-34.9275,130.8411,-12.4381,ADELAIDE,DARWIN,Sep-85,1843,18,69.3,2619,4826817,6965104,2659,1985,9
138.6,-34.9275,144.9631,-37.8142,ADELAIDE,MELBOURNE,Sep-85,63492,705,73.1,643,40825356,55848640,86856,1985,9
138.6,-34.9275,115.8606,-31.9559,ADELAIDE,PERTH,Sep-85,17392,137,85,2120,36871040,43377694,20461,1985,9
138.6,-34.9275,151.21,-33.8678,ADELAIDE,SYDNEY,Sep-85,38613,379,78.6,1167,45061371,57329989,49126,1985,9
153.0281,-27.4678,149.1269,-35.2931,BRISBANE,CANBERRA,Sep-85,664,12,56.5,956,634784,1123512,1175,1985,9
153.0281,-27.4678,130.8411,-12.4381,BRISBANE,DARWIN,Sep-85,3056,26,74.5,2852,8715712,11698942,4102,1985,9
153.0281,-27.4678,144.9631,-37.8142,BRISBANE,MELBOURNE,Sep-85,38953,387,82,1381,53794093,65602552,47504,1985,9
153.0281,-27.4678,115.8606,-31.9559,BRISBANE,PERTH,Sep-85,398,4,69.1,3615,1438770,2082156,576,1985,9
153.0281,-27.4678,151.21,-33.8678,BRISBANE,SYDNEY,Sep-85,109502,1011,75,753,82455006,109940008,146003,1985,9
149.1269,-35.2931,144.9631,-37.8142,CANBERRA,MELBOURNE,Sep-85,30388,425,61.7,470,14282360,23148071,49251,1985,9
149.1269,-35.2931,151.21,-33.8678,CANBERRA,SYDNEY,Sep-85,51020,952,62.1,236,12040720,19389243,82158,1985,9
130.8411,-12.4381,151.21,-33.8678,DARWIN,SYDNEY,Sep-85,156,1,108.3,3155,492180,454460,144,1985,9
147.325,-42.8806,144.9631,-37.8142,HOBART,MELBOURNE,Sep-85,26833,369,70.2,618,16582794,23622214,38224,1985,9
144.9631,-37.8142,115.8606,-31.9559,MELBOURNE,PERTH,Sep-85,32797,280,77.3,2706,88748682,114810714,42428,1985,9
144.9631,-37.8142,151.21,-33.8678,MELBOURNE,SYDNEY,Sep-85,174945,1595,70.5,706,123511170,175193149,248149,1985,9
115.8606,-31.9559,151.21,-33.8678,PERTH,SYDNEY,Sep-85,18305,152,76.2,3284,60113620,78889265,24022,1985,9
138.6,-34.9275,153.0281,-27.4678,ADELAIDE,BRISBANE,Oct-85,3462,40,73.1,1622,5615364,7681756,4736,1985,10
138.6,-34.9275,149.1269,-35.2931,ADELAIDE,CANBERRA,Oct-85,2139,29,68.1,972,2079108,3053022,3141,1985,10
138.6,-34.9275,130.8411,-12.4381,ADELAIDE,DARWIN,Oct-85,1778,18,65.2,2619,4656582,7141997,2727,1985,10
138.6,-34.9275,144.9631,-37.8142,ADELAIDE,MELBOURNE,Oct-85,62675,731,70.4,643,40300025,57244354,89027,1985,10
138.6,-34.9275,115.8606,-31.9559,ADELAIDE,PERTH,Oct-85,17486,138,82.9,2120,37070320,44716912,21093,1985,10
138.6,-34.9275,151.21,-33.8678,ADELAIDE,SYDNEY,Oct-85,39015,393,74.6,1167,45530505,61032849,52299,1985,10
153.0281,-27.4678,149.1269,-35.2931,BRISBANE,CANBERRA,Oct-85,483,9,58.3,956,461748,792021,828,1985,10
153.0281,-27.4678,130.8411,-12.4381,BRISBANE,DARWIN,Oct-85,2193,20,72.8,2852,6254436,8591258,3012,1985,10
153.0281,-27.4678,144.9631,-37.8142,BRISBANE,MELBOURNE,Oct-85,32443,334,81.7,1381,44803783,54839392,39710,1985,10
153.0281,-27.4678,115.8606,-31.9559,BRISBANE,PERTH,Oct-85,348,4,60.4,3615,1258020,2082815,576,1985,10
153.0281,-27.4678,151.21,-33.8678,BRISBANE,SYDNEY,Oct-85,109983,1000,74.2,753,82817199,111613476,148225,1985,10
149.1269,-35.2931,144.9631,-37.8142,CANBERRA,MELBOURNE,Oct-85,35889,505,63.9,470,16867830,26397230,56164,1985,10
149.1269,-35.2931,151.21,-33.8678,CANBERRA,SYDNEY,Oct-85,53260,1010,60.2,236,12569360,20879336,88472,1985,10
147.325,-42.8806,144.9631,-37.8142,HOBART,MELBOURNE,Oct-85,23861,357,66.5,618,14746098,22174583,35881,1985,10
144.9631,-37.8142,115.8606,-31.9559,MELBOURNE,PERTH,Oct-85,27561,309,77.2,2706,74580066,96606303,35701,1985,10
144.9631,-37.8142,151.21,-33.8678,MELBOURNE,SYDNEY,Oct-85,184448,1678,69.5,706,130220288,187367321,265393,1985,10
115.8606,-31.9559,151.21,-33.8678,PERTH,SYDNEY,Oct-85,16118,136,79.4,3284,52931512,66664373,20300,1985,10
138.6,-34.9275,153.0281,-27.4678,ADELAIDE,BRISBANE,Nov-85,3741,47,70,1622,6067902,8668431,5344,1985,11
138.6,-34.9275,149.1269,-35.2931,ADELAIDE,CANBERRA,Nov-85,2619,34,67.8,972,2545668,3754673,3863,1985,11
138.6,-34.9275,130.8411,-12.4381,ADELAIDE,DARWIN,Nov-85,1348,17,55.1,2619,3530412,6407281,2446,1985,11
138.6,-34.9275,144.9631,-37.8142,ADELAIDE,MELBOURNE,Nov-85,67784,744,70.2,643,43585112,62087054,96558,1985,11
138.6,-34.9275,115.8606,-31.9559,ADELAIDE,PERTH,Nov-85,16865,139,79.2,2120,35753800,45143687,21294,1985,11
138.6,-34.9275,151.21,-33.8678,ADELAIDE,SYDNEY,Nov-85,41370,403,72.5,1167,48278790,66591434,57062,1985,11
153.0281,-27.4678,149.1269,-35.2931,BRISBANE,CANBERRA,Nov-85,377,8,51.2,956,360412,703930,736,1985,11
153.0281,-27.4678,130.8411,-12.4381,BRISBANE,DARWIN,Nov-85,1820,21,60.2,2852,5190640,8622326,3023,1985,11
153.0281,-27.4678,144.9631,-37.8142,BRISBANE,MELBOURNE,Nov-85,30210,334,77,1381,41720010,54181831,39234,1985,11
153.0281,-27.4678,115.8606,-31.9559,BRISBANE,PERTH,Nov-85,511,5,71,3615,1847265,2601782,720,1985,11
153.0281,-27.4678,151.21,-33.8678,BRISBANE,SYDNEY,Nov-85,101935,950,72.7,753,76757055,105580543,140213,1985,11
149.1269,-35.2931,144.9631,-37.8142,CANBERRA,MELBOURNE,Nov-85,35291,488,65.5,470,16586770,25323313,53879,1985,11
149.1269,-35.2931,151.21,-33.8678,CANBERRA,SYDNEY,Nov-85,52132,936,61.6,236,12303152,19972649,84630,1985,11
147.325,-42.8806,144.9631,-37.8142,HOBART,MELBOURNE,Nov-85,23446,372,67.4,618,14489628,21497964,34786,1985,11
144.9631,-37.8142,115.8606,-31.9559,MELBOURNE,PERTH,Nov-85,28051,281,79.6,2706,75906006,95359304,35240,1985,11
144.9631,-37.8142,151.21,-33.8678,MELBOURNE,SYDNEY,Nov-85,186644,1593,73.2,706,131770664,180014568,254978,1985,11
115.8606,-31.9559,151.21,-33.8678,PERTH,SYDNEY,Nov-85,14435,119,80.6,3284,47404540,58814566,17909,1985,11
138.6,-34.9275,153.0281,-27.4678,ADELAIDE,BRISBANE,Dec-85,3888,40,81.1,1622,6306336,7776000,4794,1985,12
138.6,-34.9275,149.1269,-35.2931,ADELAIDE,CANBERRA,Dec-85,2550,30,74.3,972,2478600,3335935,3432,1985,12
138.6,-34.9275,130.8411,-12.4381,ADELAIDE,DARWIN,Dec-85,3562,38,62.1,2619,9328878,15022348,5736,1985,12
138.6,-34.9275,144.9631,-37.8142,ADELAIDE,MELBOURNE,Dec-85,56083,641,67.3,643,36061369,53583015,83333,1985,12
138.6,-34.9275,115.8606,-31.9559,ADELAIDE,PERTH,Dec-85,18889,149,81.1,2120,40044680,49376917,23291,1985,12
138.6,-34.9275,151.21,-33.8678,ADELAIDE,SYDNEY,Dec-85,36798,374,74.4,1167,42943266,57719444,49460,1985,12
153.0281,-27.4678,149.1269,-35.2931,BRISBANE,CANBERRA,Dec-85,505,6,77,956,482780,626987,656,1985,12
